Flow Duration,Total Fwd Packets,Total Backward Packets,Flow Bytes/s,Flow Packets/s
76075,6,4,24725.5997371015,131.4492277358
59097,3,2,9222.1263346701,84.6066636208
66037083,2,2,2.9074573146,0.0605720274
23200599,3,0,1.5947864105,0.1293070063
115781154,20,19,41.457524253,0.3368423846
5961578,3,1,2.0128898758,0.6709632919
488798,4,0,59.329211658,8.183339539
23426,1,1,5378.6391189277,85.37522411
118930956,53,67,496.5065613363,1.0089887783
66302,2,2,4615.2453922959,60.3300051281
999672,2,1,18.0059059371,3.0009843229
195,2,2,1928205.12820513,20512.8205128205
29,1,1,413793.103448276,68965.5172413793
5779196,3,1,2.0764133973,0.6921377991
173,2,2,2173410.40462428,23121.387283237
336,1,4,2642857.14285714,14880.9523809524
126377,2,0,94.9539868805,15.8256644801
370666,10,5,6428.9683974252,40.4676986829
101709505,2,2,3.6771391228,0.0393276912
406,1,1,408866.995073892,4926.1083743842
49,1,2,0.0,61224.4897959184
31010,1,1,4450.1773621413,64.495324089
468914,14,10,15279.9873750837,51.1820930917
3,2,0,0.0,666666.666666667
4346252,5,1,38.8840775915,1.3804997961
30740,1,1,9824.3331164606,65.0618087183
110410,1,1,1612.1728104338,18.1143012408
1129757,13,12,4922.2974498056,22.1286524447
30955,2,2,9626.8777257309,129.2198352447
141054,1,1,0.0,14.1789669205
212,2,2,1028301.88679245,18867.9245283019
612,1,1,465686.274509804,3267.9738562092
48311,2,2,6044.1721347105,82.7968785577
60853,1,1,2514.2556652918,32.866087128
124724,9,9,40994.5158910875,144.3186555915
34,1,1,0.0,58823.5294117647
54269,1,1,4238.147008421,36.8534522471
152,2,2,973684.210526316,26315.7894736842
22,13,0,29545454.5454546,590909.090909091
102,2,1,0.0,29411.7647058824
24328,2,2,12167.0503123972,164.4195988162
4347521,6,7,337.8937100016,2.990209823
4,2,0,9250000.0,500000.0
49,1,1,244897.959183673,40816.3265306122
124748,5,3,5931.9588289993,64.1292846378
207889,2,1,86.5846677794,14.4307779632
29362,4,4,19480.9617873442,272.4610040188
60323,1,1,2486.6137294233,33.1548497256
3,2,0,4000000.0,666666.666666667
15855856,12,12,362.8312467015,1.5136363499
119024698,2,2,2.5792966095,0.0336064705
51,1,1,235294.117647059,39215.6862745098
47,1,1,0.0,42553.1914893617
96,2,1,0.0,31250.0
322,2,0,114906.832298137,6211.1801242236
2656786,4,4,201.7475250171,3.0111570898
91570410,2,2,3.996924334,0.0436822332
31440,2,2,9287.5318066158,127.2264631043
7092788,5,4,65.7005397595,1.2688945447
70739,2,1,169.6376821838,42.409420546
110641675,45,25,219.4561859263,0.632672996
105309052,2,2,3.0861544552,0.0379834394
52,1,1,230769.230769231,38461.5384615385
97797,3,4,27567.3077906275,71.5768377353
851290,13,8,6951.8025584701,24.6684443609
31081,2,2,13126.9907660629,128.6959879026
3693147,5,1,45.7604314153,1.6246307011
53,1,1,0.0,37735.8490566038
3,2,0,12333333.3333333,666666.666666667
5907826,8,5,652.8628297448,2.2004710362
23472,2,2,13548.0572597137,170.4158145876
66524788,12,11,64.9231681881,0.345735788
23725,2,2,20231.822971549,168.5985247629
3,2,0,12333333.3333333,666666.666666667
228,2,0,52631.5789473684,8771.9298245614
39201255,2,2,8.6731917129,0.1020375496
237,2,2,2632911.39240506,16877.6371308017
5819390,8,9,1170.3975846266,2.9212683804
129100,10,7,34213.7877614253,131.6808675445
57,1,1,0.0,35087.7192982456
115547364,16,14,19.8187126104,0.2596337897
65,1,1,0.0,30769.2307692308
250,2,2,1808000.0,16000.0
384992,1,1,322.0846147452,5.1949131411
1,2,0,12000000.0,2000000.0
30853,2,2,10501.4099115159,129.6470359446
32,1,1,375000.0,62500.0
100222762,11,10,1.2571994374,0.2095332396
3,2,0,17666666.6666667,666666.666666667
48350,1,1,3226.4736297828,41.3650465357
50,1,1,0.0,40000.0
381419,10,8,4656.2966186792,47.1921954596
71004,2,2,5182.8066024449,56.3348543744
49103,2,2,3502.840966947,81.461417836
21330711,17,15,772.9231341609,1.5001844055
33570,1,1,4706.5832588621,59.5770032767
114,1,4,105263.157894737,43859.649122807
164514,2,2,2334.1478536781,24.3140401425
47227,4,4,11603.5318779512,169.3946259555
67016085,2,2,2.8649838319,0.0596871632
116126280,23,20,34.2816458083,0.3702865536
73,2,1,0.0,41095.8904109589
184,2,1,0.0,16304.347826087
3,2,0,4000000.0,666666.666666667
732305,25,29,69038.1739848834,73.7397669004
5698947,3,1,0.0,0.7018840498
218,2,2,1844036.69724771,18348.623853211
3,2,0,12333333.3333333,666666.666666667
60802,1,1,2927.5352784448,32.893654814
30991,2,2,6324.4167661579,129.0697299216
119996710,5,3,15.542092779,0.0666684945
86,1,1,139534.88372093,23255.8139534884
273,2,0,43956.043956044,7326.0073260073
87659,2,2,3947.1132456451,45.6313670017
3,2,0,0.0,666666.666666667
96,1,1,125000.0,20833.3333333333
83,1,1,0.0,24096.3855421687
80,1,1,0.0,25000.0
33838777,14,12,210.054872846,0.7683492817
116018878,20,20,45.3719264549,0.3447714776
171,2,2,1988304.09356725,23391.8128654971
44527,1,1,2155.9952388439,44.9165674759
312,2,2,910256.41025641,12820.5128205128
18,13,0,171166666.666667,722222.222222222
30561,1,1,4777.3305847322,65.4428847224
29,1,1,413793.103448276,68965.5172413793
349002,11,6,9974.1548759033,48.7103225769
72,1,1,166666.666666667,27777.7777777778
1,2,0,29000000.0,2000000.0
231,2,2,1402597.4025974,17316.0173160173
2762491,2,2,4.3439055548,1.4479685183
191,2,2,1308900.52356021,20942.4083769633
3,2,0,12333333.3333333,666666.666666667
23945,2,2,11944.0384213823,167.0494884109
88864,2,0,135.037810587,22.5063017645
29365,2,0,0.0,68.1082921846
70247078,2,2,2.6050905633,0.0569418702
66408523,11,11,94.2499504168,0.3312827783
180965,10,5,9300.1409112259,82.888956428
513960,1,1,428.0488753989,3.8913534127
257213,1,1,956.4057804232,7.7756567514
222,2,2,2297297.2972973,18018.018018018
90140583,3,3,0.1996880806,0.0665626935
5265027,5,1,32.0986008239,1.1395952955
30967,2,2,12787.8063745277,129.1697613589
6045865,7,4,72.777013711,1.8194253428
151,2,2,2105960.26490066,26490.0662251656
116052327,21,18,48.314412515,0.3360553037
1884097,8,12,4076.2232517753,10.6151647182
5746129,7,5,94.3243703718,2.0883624437
3,2,0,0.0,666666.666666667
185,2,2,1383783.78378378,21621.6216216216
47,1,1,0.0,42553.1914893617
190,2,2,2463157.89473684,21052.6315789474
77,1,1,0.0,25974.025974026
77692,1,1,2600.0102970705,25.7426762086
957,2,2,351097.178683386,4179.7283176594
12382502,394,567,93654.4972898046,77.6095170427
2737474,8,7,585.2110376208,5.4795040976
73,1,1,164383.561643836,27397.2602739726
66071272,2,2,2.9059528323,0.060540684
10643165,12,9,720.086553201,1.9730972883
50824,5,3,23276.4048481033,157.4059499449
278854,3,4,4644.0072582785,25.1027419366
498977,14,13,14365.3915911956,54.1107105137
5674,4,0,8635.8829749736,704.9700387734
48575,5,3,24951.1065362841,164.6937725167
179,2,2,1162011.17318436,22346.3687150838
219,2,2,1452054.79452055,18264.8401826484
115332192,16,14,19.8903702446,0.2601181811
91148,1,1,2786.6766138588,21.9423355422
5743344,3,1,2.0893751097,0.6964583699
92352,2,2,2425.5024255024,43.3125433125
48655,2,2,5590.3812557805,82.2114890556
48232,1,1,3814.894675734,41.4662464754
405,2,0,29629.6296296296,4938.2716049383
207,2,2,1449275.36231884,19323.6714975845
82,1,1,146341.463414634,24390.243902439
237782,1,1,437.3754110908,8.4110655979
60860,2,2,5652.3167926389,65.7246138679
4,2,0,31000000.0,500000.0
48572,2,2,5105.8222844437,82.3519723297
6048299,13,9,1352.7770369818,3.6373863131
15413529,12,15,1170.7247574517,1.7517078665
75077,5,3,10336.0549835502,106.5572678717
229,2,0,0.0,8733.6244541485
23606,2,2,6269.592476489,169.4484453105
145,2,2,1462068.96551724,27586.2068965517
234,3,1,76923.0769230769,17094.0170940171
3,2,0,10333333.3333333,666666.666666667
55,1,1,218181.818181818,36363.6363636364
110698133,25,22,170.1835386871,0.4245780731
141,2,2,1333333.33333333,28368.7943262411
2,1,1,6000000.0,1000000.0
31195,2,2,5000.8014104825,128.2256771919
30809,4,2,10126.9109675744,194.748287838
60928,2,2,6466.6491596639,65.6512605042
4,2,0,10750000.0,500000.0
169,2,2,946745.562130178,23668.6390532544
61359,4,4,9322.1858244104,130.3802213204
448550,10,10,13904.8043696355,44.5881172667
66023927,2,2,2.9080366577,0.060584097
95229,1,1,0.0,21.0020056915
186,2,2,1268817.20430108,21505.376344086
243644,2,1,151.8609118222,12.3130469045
185,2,2,1697297.2972973,21621.6216216216
3,2,0,4000000.0,666666.666666667
311564,3,2,1755.6585484844,16.0480671708
32304,2,2,10463.1005448242,123.8236750867
98,2,0,377551.020408163,20408.1632653061
2,2,0,6000000.0,1000000.0
30803,4,2,8765.379995455,194.7862221212
238,2,2,386554.621848739,16806.7226890756
5314509,3,1,2.6342979191,0.7526565483
3,2,0,14333333.3333333,666666.666666667
31202,2,2,20383.3087622588,128.1969104545
201,2,2,2487562.18905473,19900.4975124378
1230256,6,8,1139.600213289,11.3797453538
4,3,0,19250000.0,750000.0
114333180,4,4,6.8396593185,0.0699709393
192684,10,5,9715.3889269478,77.8476676839
86851,2,4,276.3353329265,69.0838332316
1,2,0,12000000.0,2000000.0
61579,1,1,3929.9111710161,32.4786047191
31067,2,2,8626.5168828661,128.7539833264
16247,1,1,5908.783159968,123.099649166
30728,1,1,3254.3608435303,65.0872168706
50432,2,2,4838.1979695432,79.3147208122
197,2,2,1451776.64974619,20304.5685279188
275,2,2,1134545.45454545,14545.4545454545
410,1,1,443902.43902439,4878.0487804878
168,2,2,1404761.9047619,23809.5238095238
30802,2,2,5584.0529835725,129.8616972924
61227,1,1,3985.1699413657,32.6653273882
204,2,2,1588235.29411765,19607.8431372549
116085653,21,19,61.7302811744,0.3445731575
23808,2,2,6720.4301075269,168.0107526882
31482,4,2,16453.8466425259,190.5850962455
196358,6,5,26889.6607217429,56.0201265036
22,1,1,0.0,90909.0909090909
60483016,14,12,113.1226657083,0.4298727431
148119,16,20,141676.624875944,243.0478196585
121999,2,2,6147.5913736998,32.7871539931
47548771,2,2,6.7719941699,0.0841241512
77150,10,5,15450.421257291,194.4264419961
63,1,1,0.0,31746.0317460317
26257,1,1,3656.1678790418,76.1701641467
91788,13,10,175545.822983397,250.5774175273
47164,2,2,5003.8164701891,84.8104486473
61,1,1,0.0,32786.8852459016
255,2,2,1113725.49019608,15686.2745098039
328240,15,10,25569.7050938338,76.1637825981
92058,2,2,4388.5376610398,43.4508679311
143,2,2,2265734.26573427,27972.027972028
97989,10,5,12164.6307238568,153.0784067599
268,3,0,160447.76119403,11194.0298507463
305,2,2,1285245.90163934,13114.7540983607
18317,3,0,2347.5459955233,163.7822787574
82549,2,2,3464.608898957,48.4560685169
4,3,0,4500000.0,750000.0
3,2,0,10333333.3333333,666666.666666667
64064392,2,0,0.0936557706,0.0312185902
61030828,10,10,14.8777270398,0.3277032388
118476450,139,233,2993.1011606104,3.1398645047
118499922,134,0,0.0,1.1308024321
180,2,2,1533333.33333333,22222.2222222222
47956,1,1,5880.390357828,41.7048961548
100488,2,2,119.41724385,39.80574795
193,2,2,1430051.8134715,20725.3886010363
64065604,2,0,1.1550659852,0.0312179996
62085,4,2,7119.2719658533,96.6417008939
185433,2,1,97.0701007911,16.1783501319
49,2,1,367346.93877551,61224.4897959184
144486,10,5,16783.6330163476,103.8162866991
455,1,1,0.0,4395.6043956044
64975,2,2,5109.6575606002,61.5621392843
91743,4,2,4774.2062064681,65.4000850201
21624,1,3,2266.0007399186,184.9796522383
141533,1,1,84.7858803247,14.1309800541
4177923,8,8,609.6330640847,3.8296541128
62,1,1,0.0,32258.064516129
91205,5,3,8025.8757743545,87.7144893372
162223,11,7,29262.1884689594,110.9583721174
124600,2,2,2006.4205457464,32.1027287319
49,1,1,244897.959183673,40816.3265306122
31303,1,1,5271.0602817621,63.8916397789
31612,2,2,13033.0254333797,126.5342275085
3,2,0,4000000.0,666666.666666667
30694,1,1,8079.7550009774,65.159314524
30893,2,2,11912.0836435438,129.4791700385
200,2,2,1880000.0,20000.0
82,2,1,0.0,36585.3658536585
26,2,0,461538.461538462,76923.0769230769
62203,2,2,3922.6403871196,64.3055801167
6243496,4,4,198.2863447018,1.2813334068
30926,2,2,7954.4719653366,129.3410075664
169,2,2,1810650.88757396,23668.6390532544
192,2,1,223958.333333333,15625.0
116395980,43,39,310.6121018956,0.7044916843
68664704,2,2,3.7282619029,0.0582540922
5265431,5,1,32.096137999,1.139507858
161,2,2,1093167.70186335,24844.7204968944
109738647,2,2,2.9889196647,0.0364502398
178,2,2,1539325.84269663,22471.9101123596
31169,2,2,10074.1120985595,128.3326381982
48,2,0,770833.333333333,41666.6666666667
5987540,7,5,129.435460974,2.0041619764
68225,3,2,15859.2891168926,73.2869182851
65293,3,3,1424.3487050679,91.8934648431
56,2,0,660714.285714286,35714.2857142857
682800,2,1,17.5746924429,4.3936731107
132082,4,2,6344.5435411335,45.4263260702
22,1,1,0.0,90909.0909090909
215,2,2,1227906.97674419,18604.6511627907
1234902,6,8,905.3349982428,11.3369319995
13657896,12,9,306.416156632,1.5375721121
172222,9,6,14190.9860528852,87.0968865766
373435,4,2,771.2185520907,16.0670531686
3,2,0,12333333.3333333,666666.666666667
209,2,2,1282296.6507177,19138.7559808612
216,2,1,199074.074074074,13888.8888888889
4085619,5,1,41.3646010556,1.4685657179
114,2,0,105263.157894737,17543.8596491228
36333,2,0,330.2782594336,55.0463765723
40,1,1,0.0,50000.0
5492988,8,5,810.669894054,2.3666536319
115159746,16,14,19.4251904654,0.2605076951
66399403,12,11,22.5152626749,0.3463886565
65259,1,1,3126.0056084218,30.6471138081
365568,13,7,11877.4072128852,54.7093837535
49287,1,1,2799.9269584272,40.5786515714
73490912,2,2,5.4564569834,0.0544284986
54824,1,1,4924.8504304684,36.480373559
116376085,18,16,21.138363608,0.292156245
31279,2,2,9846.8621119601,127.8813261294
25,1,1,480000.0,80000.0
141167,14,19,208830.675724497,233.7656817812
48278,4,2,7746.799784581,124.2802104478
115615155,21,23,167.5212907858,0.3805729448
4,2,0,3000000.0,500000.0
50607,4,2,7706.4437726006,118.5606734246
119026,15,11,67413.8423537714,218.4396686438
966369,6,8,1156.9079720066,14.4872196852
55814386,10,5,35.31347635,0.2687479174
145,1,1,82758.6206896552,13793.1034482759
137210,10,5,11209.0955469718,109.3214780264
40153841,2,2,13.572798677,0.099616871
4,2,0,9250000.0,500000.0
31196,2,2,7885.6263623542,128.2215668675
57618,2,2,4998.4379881287,69.4227498351
318,2,2,729559.748427673,12578.6163522013
67023862,2,2,2.8646513983,0.0596802375
76745,1,1,2084.8263730536,26.0603296632
100324,1,1,1644.6712651011,19.935409274
52,1,1,0.0,38461.5384615385
5391598,3,1,0.0,0.7418950745
185,2,2,2248648.64864865,21621.6216216216
39,1,1,0.0,51282.0512820513
102628,2,3,175.3907315742,48.7196476595
90041306,3,3,0.199908251,0.0666360837
48529,2,2,3214.572729708,82.4249417874
3,2,0,12333333.3333333,666666.666666667
31502,2,2,13649.9269887626,126.9760650117
150,2,2,1093333.33333333,26666.6666666667
5052849,5,1,33.4464774229,1.1874489026
14954233,6,4,76.1657251161,0.6687069808
174,2,2,1195402.29885057,22988.5057471264
23852,2,2,9642.7972497065,167.700821734
91170094,16,16,82.5599675262,0.3509922892
20139105,7,8,254.2317545889,0.7448195935
181770,1,1,918.7434670188,11.0029157727
116876394,21,17,35.0797954975,0.3251298119
216,3,1,83333.3333333333,18518.5185185185
6027685,6,4,79.3007597444,1.6590117101
62091,12,7,85310.2704095602,306.0024802306
4991245,7,4,754.1204649341,2.203858957
26494,1,1,5284.2152940288,75.4887899147
5502897,7,4,141.9252441032,1.9989471
66970017,11,11,32.8953179152,0.3285052175
15813410,6,5,47.0486757758,0.6956121418
143583,17,15,121831.97175153,222.8676096752
488,1,1,370901.639344262,4098.3606557377
6145321,13,15,828.5978877263,4.5563120299
67032568,2,2,2.8642793455,0.0596724864
135494,2,2,3941.1339247494,29.5216024326
689397,1,1,250.9439408643,2.9010860216
207416,9,11,21685.8872989548,96.4245766961
215,2,2,2483720.93023256,18604.6511627907
61930,4,2,5619.2475375424,96.8835782335
31431,1,1,7317.6163660081,63.6314466609
5146,2,0,2331.9082782744,388.6513797124
202,2,2,1306930.69306931,19801.9801980198
209,3,0,741626.794258373,14354.0669856459
5863261,3,1,0.0,0.6822142149
2674760,5,5,523.4114462606,3.7386531876
61070442,14,13,40.6743412795,0.4421124052
1,2,0,12000000.0,2000000.0
30274,1,1,3303.1644315254,66.0632886305
91355,2,2,3327.677740682,43.78523343
111606,1,2,0.0,26.880275254
533,1,1,414634.146341463,3752.3452157599
163,2,2,1276073.6196319,24539.8773006135
47341,2,2,5069.6014025897,84.4933567098
60608,2,2,5246.8321013728,65.9978880676
118160387,14,12,40.9612741028,0.2200399022
188,2,2,1829787.23404255,21276.5957446809
117321826,16,14,55.2838309898,0.2557068963
362320,20,12,35788.8054758225,88.3197173769
10743165,5,5,147.6287481389,0.9308243893
49377263,12,10,108.8557703168,0.4455491994
91968,2,2,3022.7905358386,43.4933890049
201,2,0,59701.4925373134,9950.2487562189
38,1,1,0.0,52631.5789473684
47,1,1,0.0,42553.1914893617
245,2,2,1444897.95918367,16326.5306122449
203,2,2,2482758.62068966,19704.4334975369
221,3,1,81447.963800905,18099.5475113122
52265,2,2,5051.1814790013,76.5330527121
84,1,1,0.0,23809.5238095238
60087,2,2,4793.0500773878,66.5701399637
475992,14,7,12893.0738331737,44.1183885443
80041320,14,9,75.923285623,0.2873515829
30639,1,1,6527.6281862985,65.276281863
5306602,9,5,656.3522193675,2.638223104
158123,15,10,57233.9254883856,158.1047665425
10,1,1,0.0,200000.0
32835,2,2,12060.3015075377,121.8212273489
176206,1,1,1498.2463707252,11.3503512934
31018,2,2,9220.4526404024,128.957379586
47599,1,1,2310.9729195992,42.0176894473
292299,7,6,3848.7986616444,44.4750067568
185,2,2,1124324.32432432,21621.6216216216
94253,1,1,3193.5323013591,21.21948373
77004,2,2,3973.819541842,51.9453534881
52019,2,1,115.3424710202,57.6712355101
31202,2,2,9230.177552721,128.1969104545
98102232,2,2,3.0988081902,0.040773792
185,2,2,1059459.45945946,21621.6216216216
1,2,0,0.0,2000000.0
46037831,8,9,57.6482415082,0.3692615319
116059347,48,43,395.0651212952,0.784081613
48247,2,2,10570.6054262441,82.9067092254
110142940,16,16,37.3333052486,0.2905315584
24187,2,2,18853.10290652,165.3780956712
48821,2,2,4670.1214641241,81.9319555109
200,2,2,840000.0,20000.0
59,2,1,0.0,50847.4576271186
37308,4,2,10239.0908116222,160.8234158894
30517,2,2,5242.9793230003,131.074483075
30621,2,2,13977.3358152902,130.629306685
1,2,0,43000000.0,2000000.0
31740,2,2,9640.831758034,126.0239445495
46924,2,2,10655.528087972,85.2442247038
245093,2,3,224.4046137589,20.4004194326
5581317,9,5,730.4727540113,2.5083685446
60753,1,1,3028.6570210525,32.9201850114
4,2,0,0.0,500000.0
5693239,3,1,0.0,0.7025877536
619,2,1,19386.1066235864,4846.5266558966
117907208,17,16,50.5142993463,0.2798811079
200959,18,12,56036.3059131465,149.2841823457
6077169,9,5,570.9895512203,2.3037042412
3,2,0,4000000.0,666666.666666667
24220,2,2,8257.6383154418,165.1527663088
11951,2,0,1004.1000753075,167.3500125513
204944,13,7,21186.2752751971,97.5876336951
76,1,1,157894.736842105,26315.7894736842
99866,1,1,1481.9858610538,20.0268359602
168711,1,1,1446.2601727214,11.8545915797
50258,1,1,3024.3941263083,39.7946595567
23784,1,1,7610.1580894719,84.090144635
255,2,2,1074509.80392157,15686.2745098039
23863,2,2,26149.2687424046,167.6235175795
31883,3,0,1662.3278863344,94.0940313019
18,1,1,0.0,111111.111111111
43584,9,9,345287.261380323,412.9955947137
167,2,2,1053892.21556886,23952.0958083832
174,2,2,919540.229885057,22988.5057471264
427,1,1,388758.782201405,4683.8407494145
30561,2,2,17407.8073361474,130.8857694447
88,1,1,136363.636363636,22727.2727272727
24104,2,2,17092.5987387985,165.9475605709
159,2,2,1157232.70440252,25157.2327044025
5654833,8,5,585.3400091568,2.298918465
85877,2,2,139.7347368911,46.5782456304
3,2,0,9666666.66666667,666666.666666667
2277568,4,4,639.7174530025,3.5125186163
76492,12,7,67575.6941902421,248.3919887047
52,1,1,0.0,38461.5384615385
3559605,6,6,1133.271809653,3.3711605642
211,2,1,203791.469194313,14218.009478673
64767,11,6,51229.7929501135,262.4793490512
66,1,1,0.0,30303.0303030303
122823,2,2,1823.7626503179,32.5671901842
163,2,2,1730061.34969325,24539.8773006135
53494,1,1,3140.5391258833,37.3873705462
240,3,0,179166.666666667,12500.0
11074166,21,16,373.6624500662,3.3411093892
31599,1,1,3987.4679578468,63.293142188
102,1,1,117647.058823529,19607.8431372549
551120,11,7,2741.6896501669,32.6607635361
